type,path_img1,path_img2,distance
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/132343.jpg,1.3863337
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/019316.jpg,1.4589982
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/042411.jpg,1.4940299
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/121162.jpg,1.4872912
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/022241.jpg,1.4665054
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/032696.jpg,1.4295254
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/113893.jpg,1.42077
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/051312.jpg,1.4391903
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/082451.jpg,1.5480247
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/097860.jpg,1.4875929
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/149947.jpg,1.4578757
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/072742.jpg,1.401588
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/062883.jpg,1.4345559
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/018414.jpg,1.4588044
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/068917.jpg,1.3942883
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/155548.jpg,1.4414974
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/007012.jpg,1.4711126
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/120201.jpg,1.4376355
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/030710.jpg,1.4578761
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/160358.jpg,1.369946
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/066901.jpg,1.3930014
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/121517.jpg,1.3744216
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/132343.jpg,1.3929086
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/057954.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/019316.jpg,1.4694043
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/042411.jpg,1.4585664
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/121162.jpg,1.4391346
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/022241.jpg,1.4017601
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/032696.jpg,1.369274
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/113893.jpg,1.4712759
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/051312.jpg,1.3208323
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/082451.jpg,1.2728297
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/097860.jpg,1.4684235
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/149947.jpg,1.5169313
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/072742.jpg,1.5228796
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/062883.jpg,1.4889328
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/018414.jpg,1.4482807
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/068917.jpg,1.4689295
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/155548.jpg,1.322438
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/007012.jpg,1.3074039
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/120201.jpg,1.4794035
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/030710.jpg,1.3912622
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/160358.jpg,1.4809866
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/066901.jpg,1.4444342
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/121517.jpg,1.4906083
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/132343.jpg,1.5400381
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/019316.jpg,1.3775995
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/042411.jpg,1.4360359
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/121162.jpg,1.448736
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/022241.jpg,1.366549
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/032696.jpg,1.4212347
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/113893.jpg,1.5157439
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/051312.jpg,1.3285645
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/082451.jpg,1.2630212
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/097860.jpg,1.4729031
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/149947.jpg,1.5199826
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/072742.jpg,1.5408599
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/062883.jpg,1.5150248
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/018414.jpg,1.4346876
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/068917.jpg,1.4529344
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/155548.jpg,1.3524126
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/007012.jpg,1.3336526
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/120201.jpg,1.4470013
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/030710.jpg,1.4025121
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/160358.jpg,1.4341723
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/066901.jpg,1.4615048
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/121517.jpg,1.4924397
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/132343.jpg,1.5530224
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/137192.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/019316.jpg,1.4103278
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/042411.jpg,1.4879773
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/121162.jpg,1.3289701
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/022241.jpg,1.15504
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/032696.jpg,1.4736542
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/113893.jpg,1.4707764
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/051312.jpg,1.2035993
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/082451.jpg,1.4620367
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/097860.jpg,1.5608276
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/149947.jpg,1.4308206
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/072742.jpg,1.4597514
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/062883.jpg,1.5434425
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/018414.jpg,1.5687373
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/068917.jpg,1.1212772
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/155548.jpg,1.1375306
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/007012.jpg,1.3246751
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/120201.jpg,1.362643
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/030710.jpg,1.487005
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/160358.jpg,1.0783052
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/066901.jpg,1.2675297
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/121517.jpg,1.1599301
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/132343.jpg,1.3807309
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/019316.jpg,1.5747403
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/042411.jpg,1.4657887
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/121162.jpg,1.3936981
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/022241.jpg,1.2033064
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/032696.jpg,1.4838141
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/113893.jpg,1.3457552
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/051312.jpg,1.0958638
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/082451.jpg,1.4449557
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/097860.jpg,1.5633694
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/149947.jpg,1.4632928
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/072742.jpg,1.4532225
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/062883.jpg,1.5353495
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/018414.jpg,1.5840702
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/068917.jpg,1.2630689
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/155548.jpg,1.1822002
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/007012.jpg,1.3472748
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/120201.jpg,1.327655
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/030710.jpg,1.4719101
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/160358.jpg,1.16085
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/066901.jpg,1.2731864
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/121517.jpg,1.1974608
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/132343.jpg,1.4632354
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/112400.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/R/019316.jpg,1.5887276
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/042411.jpg,1.578801
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/121162.jpg,1.5275621
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/022241.jpg,1.3661708
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/032696.jpg,1.5336294
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/113893.jpg,1.549318
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/051312.jpg,1.4222289
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/082451.jpg,1.5259024
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/097860.jpg,1.5561719
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/149947.jpg,1.5496907
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/072742.jpg,1.552825
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/062883.jpg,1.5787518
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/018414.jpg,1.5021092
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/068917.jpg,1.4292349
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/155548.jpg,1.3244865
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/007012.jpg,1.5034806
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/120201.jpg,1.4996054
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/030710.jpg,1.561998
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/160358.jpg,1.430907
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/066901.jpg,1.4800771
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/121517.jpg,1.4743677
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/4876/039592.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/5843/L/132343.jpg,1.5336026
